name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,498,6105464784,,116.3973320,39.9143010,,,,,
,499,533628252,,116.4005070,39.9083880,,,,,
,500,9327598732,,116.4005150,39.9085230,,,,,
,501,533628789,signal,116.4005040,39.9082110,,,,,
,502,533628569,,116.4017190,39.9079010,,,,,
,503,733859781,,116.4026640,39.9079160,,,,,
,504,12492811791,,116.4016560,39.9079070,,,,,
,505,533628571,,116.4011360,39.9082190,,,,,
,506,12492811788,,116.4011220,39.9082970,,,,,
,507,733858963,,116.4015240,39.9079440,,,,,
,508,6448666062,,116.4004490,39.9074910,,,,,
,509,533650673,,116.3879790,39.9014520,,,,,
,510,5098449220,,116.3882010,39.9014590,,,,,
,511,5098449224,,116.3877960,39.9014480,,,,,
,512,5098449222,,116.3879910,39.9013280,,,,,
,513,533650827,,116.3880400,39.9004770,,,,,
,514,6100273177,,116.3886810,39.9004840,,,,,
,515,533651392,,116.4076810,39.9024600,,,,,
